movieId,title,genres,cast,crew
990,Stealing Harvard,Action,Jason Lee,Bruce McCulloch
5573,Legend,Crime,Tom Hardy,Brian Helgeland
2143,Hot Rod,Action,Andy Samberg,Akiva Schaffer
54256,Angela's Ashes,Drama,Emily Watson,Alan Parker
3179,Draft Day,Drama,Kevin Costner,Ivan Reitman
110453,Lifeforce,Fantasy,Steve Railsback,Tobe Hooper
2377,Lords of Dogtown,Drama,Emile Hirsch,Catherine Hardwicke
33672,Big Trouble in Little China,Action,Kurt Russell,John Carpenter
3740,Warrior,Action,Tom Hardy,Gavin O'Connor
89774,Michael Collins,Drama,Liam Neeson,Neil Jordan
991,Gettysburg,War,Jeff Daniels,Ronald F. Maxwell
4047,Stop-Loss,Drama,Ryan Phillippe,Kimberly Peirce
58876,Abandon,Drama,Katie Holmes,Stephen Gaghan
5677,Brokedown Palace,Drama,Claire Danes,Jonathan Kaplan
2771,Mrs. Winterbourne,Comedy,Shirley MacLaine,Richard Benjamin
691,Straw Dogs,Drama,James Marsden,Rod Lurie
6301,Stone Cold,Action,Brian Bosworth,Craig R. Baxley
26755,Sheena,Action,Tanya Roberts,John Guillermin
4985,Underclassman,Action,Nick Cannon,Marcos Siega
30896,Say It Isn't So,Comedy,Chris Klein,J.B. Rogers
4229,Tank Girl,Action,Lori Petty,Rachel Talalay
327,King's Ransom,Comedy,Anthony Anderson,Jeffrey W. Byrd
33148,Blindness,Drama,Julianne Moore,Fernando Meirelles
6955,BloodRayne,Action,Kristanna Loken,Uwe Boll
42721,Carnage,Comedy,Kate Winslet,Roman Polanski
90430,Where the Truth Lies,Drama,Kevin Bacon,Atom Egoyan
39419,Cirque du Soleil: Worlds Away,Fantasy,Erica Linz,Andrew Adamson
99143,Without Limits,Drama,Billy Crudup,Robert Towne
2237,Love Ranch,Drama,Helen Mirren,Taylor Hackford
89327,Ironclad,Romance,James Purefoy,Jonathan English
89650,Waterloo,History,Rod Steiger,Sergey Bondarchuk
7814,Dangerous Liaisons,Drama,Glenn Close,Stephen Frears
2020,On the Road,Adventure,Garrett Hedlund,Walter Salles
95488,Star Trek IV: The Voyage Home,Science Fiction,William Shatner,Leonard Nimoy
1376,Rocky Balboa,Drama,Sylvester Stallone,Sylvester Stallone
49651,Scream 2,Horror,David Arquette,Wes Craven
1717,Think Like a Man Too,Comedy,Adam Brody,Tim Story
112303,Footloose,Drama,Kevin Bacon,Herbert Ross
3791,Old School,Comedy,Luke Wilson,Todd Phillips
6188,I Still Know What You Did Last Summer,Horror,Jennifer Love Hewitt,Danny Cannon
2338,Return to Me,Romance,David Duchovny,Bonnie Hunt
3512,Zack and Miri Make a Porno,Comedy,Seth Rogen,Kevin Smith
62434,Nurse Betty,Comedy,Renée Zellweger,Neil LaBute
3893,Double Take,Adventure,Orlando Jones,George Gallo
4053,"Girl, Interrupted",Drama,Winona Ryder,James Mangold
3186,Win a Date with Tad Hamilton!,Comedy,Josh Duhamel,Robert Luketic
7255,Ready to Rumble,Action,David Arquette,Brian Robbins
3511,I Don't Know How She Does It,Romance,Sarah Jessica Parker,Douglas McGrath
89388,Beyond the Sea,Drama,Kevin Spacey,Kevin Spacey
30818,Meet the Deedles,Animation,Paul Walker,Steve Boyum
1822,Faster,Crime,Dwayne Johnson,"George Tillman, Jr."
82744,Zombieland,Comedy,Jesse Eisenberg,Ruben Fleischer
71535,Bad Boys,Action,Will Smith,Michael Bay
145,Final Destination,Horror,Devon Sawa,James Wong
3409,Pitch Black,Thriller,Vin Diesel,David Twohy
3300,Her,Romance,Joaquin Phoenix,Spike Jonze
106920,Joy Ride,Mystery,Steve Zahn,John Dahl
4821,Anywhere But Here,Drama,Susan Sarandon,Wayne Wang
3051,Haywire,Action,Gina Carano,Steven Soderbergh
92008,Jaws: The Revenge,Adventure,Lorraine Gary,Joseph Sargent
4124,Marvin's Room,Drama,Diane Keaton,Jerry Zaks
1399,Harley Davidson and the Marlboro Man,Action,Mickey Rourke,Simon Wincer
4203,In the Valley of Elah,History,Tommy Lee Jones,Paul Haggis
55094,Spaceballs,Comedy,Mel Brooks,Mel Brooks
3033,The Water Diviner,War,Russell Crowe,Russell Crowe
117871,Ghost,Fantasy,Patrick Swayze,Jerry Zucker
587,There's Something About Mary,Romance,Cameron Diaz,Bobby Farrelly
1923,Gandhi,Drama,Ben Kingsley,Richard Attenborough
1293,I Am Sam,Drama,Sean Penn,Jessie Nelson
5014,Son of God,Drama,Roma Downey,Christopher Spencer
109897,Underworld,Fantasy,Kate Beckinsale,Len Wiseman
1430,Derailed,Drama,Clive Owen,Mikael Håfström
40614,Shadowlands,Drama,Anthony Hopkins,Richard Attenborough
534,Deuce Bigalow: European Gigolo,Comedy,Rob Schneider,Mike Bigelow
34530,Delivery Man,Comedy,Vince Vaughn,Ken Scott
106540,Diary of a Wimpy Kid: Dog Days,Comedy,Zachary Gordon,David Bowers
96283,Summer of Sam,Thriller,John Leguizamo,Spike Lee
2702,Jay and Silent Bob Strike Back,Comedy,Kevin Smith,Kevin Smith
4734,Josie and the Pussycats,Comedy,Rachael Leigh Cook,Deborah Kaplan
4248,Homefront,Action,Jason Statham,Gary Fleder
106785,I Heart Huckabees,Comedy,Jason Schwartzman,David O. Russell
8910,RoboCop 3,Action,Robert John Burke,Fred Dekker
519,Megiddo: The Omega Code 2,Action,Michael York,Brian Trenchard-Smith
4781,Darling Lili,Drama,Julie Andrews,Blake Edwards
74547,Dudley Do-Right,Comedy,Brendan Fraser,Hugh Wilson
2828,Mad Money,Action,Diane Keaton,Callie Khouri
57370,Before I Go to Sleep,Mystery,Nicole Kidman,Rowan Joffe
114007,Sorcerer,Action,Roy Scheider,William Friedkin
26393,Stone,Drama,Frances Conroy,John Curran
80880,Michael Clayton,Drama,George Clooney,Tony Gilroy
55276,My Fellow Americans,Comedy,Jack Lemmon,Peter Segal
1390,Arlington Road,Drama,Jeff Bridges,Mark Pellington
2707,To Rome with Love,Romance,Ellen Page,Woody Allen
95201,Firefox,Science Fiction,Clint Eastwood,Clint Eastwood
6078,Death at a Funeral,Comedy,Matthew Macfadyen,Frank Oz
53956,Teenage Mutant Ninja Turtles III,Action,Paige Turco,Stuart Gillard
3440,Hardball,Comedy,Keanu Reeves,Brian Robbins
4771,Silver Linings Playbook,Drama,Bradley Cooper,David O. Russell
97921,Freedom Writers,Crime,Hilary Swank,Richard LaGravenese
49910,Never Back Down,Drama,Sean Faris,Jeff Wadlow
58627,Away We Go,Drama,John Krasinski,Sam Mendes
66665,Swing Vote,Drama,Kevin Costner,Joshua Michael Stern
60939,Moonlight Mile,Romance,Jake Gyllenhaal,Brad Silberling
5625,Tinker Tailor Soldier Spy,Drama,John Hurt,Tomas Alfredson
89753,Molly,Drama,Elisabeth Shue,John Duigan
2914,eXistenZ,Action,Jennifer Jason Leigh,David Cronenberg
2600,Home Alone 2: Lost in New York,Comedy,Macaulay Culkin,Chris Columbus
2953,Close Encounters of the Third Kind,Science Fiction,Richard Dreyfuss,Steven Spielberg
3471,Pulse,Horror,Kristen Bell,Jim Sonzero
43932,Beverly Hills Cop II,Action,Eddie Murphy,Tony Scott
4084,Bringing Down the House,Comedy,Steve Martin,Adam Shankman
6212,Wayne's World,Music,Mike Myers,Penelope Spheeris
3253,Jackass 3D,Comedy,Johnny Knoxville,Jeff Tremaine
81156,Jaws 2,Horror,Roy Scheider,Jeannot Szwarc
1388,Beverly Hills Chihuahua,Adventure,Drew Barrymore,Raja Gosnell
63540,Are We There Yet?,Adventure,Ice Cube,Brian Levant
31422,Tammy,Comedy,Melissa McCarthy,Ben Falcone
112497,School of Rock,Comedy,Jack Black,Richard Linklater
6863,Mortal Kombat,Action,Christopher Lambert,Paul W.S. Anderson
44,White Chicks,Comedy,Shawn Wayans,Keenen Ivory Wayans
8531,Holes,Adventure,Sigourney Weaver,Andrew Davis
6297,12 Years a Slave,Drama,Chiwetel Ejiofor,Steve McQueen
105844,Drumline,Drama,Nick Cannon,Charles Stone III
5941,Edward Scissorhands,Fantasy,Johnny Depp,Tim Burton
2291,Date Movie,Comedy,Alyson Hannigan,Jason Friedberg
43919,Return to Never Land,Adventure,Harriet Owen,Robin Budd
5109,Selma,History,David Oyelowo,Ava DuVernay
118700,Boogeyman,Thriller,Emily Deschanel,Stephen T. Kay
31431,Premonition,Thriller,Sandra Bullock,Mennan Yapo
51925,Orphan,Horror,Vera Farmiga,Jaume Collet-Serra
70159,Epic Movie,Action,Kal Penn,Jason Friedberg
50798,Lakeview Terrace,Drama,Samuel L. Jackson,Neil LaBute
61705,How Stella Got Her Groove Back,Comedy,Angela Bassett,Kevin Rodney Sullivan
2154,Bill & Ted's Bogus Journey,Adventure,Keanu Reeves,Peter Hewitt
4980,Man of the Year,Comedy,Robin Williams,Barry Levinson
137,Selena,Drama,Jennifer Lopez,Gregory Nava
1487,Vampires Suck,Horror,Chris Riggi,Jason Friedberg
80350,Babel,Drama,Brad Pitt,Alejandro González Iñárritu
46723,This Is Where I Leave You,Drama,Jason Bateman,Shawn Levy
114601,Doubt,Drama,Meryl Streep,John Patrick Shanley
64575,Team America: World Police,Music,Trey Parker,Trey Parker
8917,Copycat,Drama,Sigourney Weaver,Jon Amiel
22,Paint Your Wagon,Drama,Lee Marvin,Joshua Logan
4709,Milk,History,Sean Penn,Gus Van Sant
63876,Ghost Ship,Horror,Gabriel Byrne,Steve Beck
5784,Wild Things,Crime,Matt Dillon,John McNaughton
1805,High Fidelity,Comedy,John Cusack,Stephen Frears
3481,One Missed Call,Horror,Shannyn Sossamon,Eric Valette
57520,Eye for an Eye,Drama,Sally Field,John Schlesinger
61,Eternal Sunshine of the Spotless Mind,Science Fiction,Jim Carrey,Michel Gondry
7361,You Again,Comedy,Kristen Bell,Andy Fickman
80858,Street Kings,Action,Keanu Reeves,David Ayer
59016,Nancy Drew,Action,Emma Roberts,Andrew Fleming
53466,Daybreakers,Fantasy,Ethan Hawke,Michael Spierig
73268,She's Out of My League,Comedy,Alice Eve,Jim Field Smith
74946,Monte Carlo,Adventure,Selena Gomez,Thomas Bezucha
84125,Stay Alive,Horror,Jon Foster,William Brent Bell
44731,Quigley Down Under,Romance,Tom Selleck,Simon Wincer
26750,Alpha and Omega,Family,Hayden Panettiere,Ben Gluck
88468,Stick It,Comedy,Jeff Bridges,Jessica Bendinger
45221,Shorts,Comedy,Jimmy Bennett,Robert Rodriguez
71821,To Die For,Fantasy,Nicole Kidman,Gus Van Sant
45,Appaloosa,Drama,Viggo Mortensen,Ed Harris
61986,Vampires,Action,James Woods,John Carpenter
2328,Psycho,Drama,Anthony Perkins,Alfred Hitchcock
1219,My Best Friend's Girl,Romance,Dane Cook,Howard Deutch
62439,Endless Love,Drama,Alex Pettyfer,Shana Feste
5729,Georgia Rule,Comedy,Jane Fonda,Garry Marshall
53002,Under the Rainbow,Comedy,Chevy Chase,Steve Rash
3048,Ladyhawke,Adventure,Matthew Broderick,Richard Donner
3479,Simon Birch,Comedy,Jim Carrey,Mark Steven Johnson
2236,Reign Over Me,Drama,Adam Sandler,Mike Binder
51931,Into the Wild,Adventure,Emile Hirsch,Sean Penn
55247,School for Scoundrels,Comedy,Billy Bob Thornton,Todd Phillips
48416,From Dusk Till Dawn,Horror,George Clooney,Robert Rodriguez
70,Pooh's Heffalump Movie,Animation,Jim Cummings,Frank Nissen
31687,Home for the Holidays,Comedy,Holly Hunter,Jodie Foster
57,21 Grams,Drama,Sean Penn,Alejandro González Iñárritu
6953,Paparazzi,Action,Cole Hauser,Paul Abascal
8835,Loser,Drama,Jason Biggs,Amy Heckerling
1107,Capitalism: A Love Story,Documentary,Michael Moore,Michael Moore
71450,Disaster Movie,Action,Matt Lanter,Jason Friedberg
61348,Armored,Action,Columbus Short,Nimród Antal
72762,What's Your Number?,Comedy,Chris Evans,Mark Mylod
90576,Lockout,Action,Guy Pearce,Stephen St. Leger
93563,Envy,Comedy,Ben Stiller,Barry Levinson
7448,Crank: High Voltage,Action,Jason Statham,Brian Taylor
68205,Bullets Over Broadway,Action,John Cusack,Woody Allen
348,One Night with the King,Drama,Tiffany Dupont,Michael O. Sajbel
48600,Undisputed,Action,Wesley Snipes,Walter Hill
5531,Ghost Town,Comedy,Ricky Gervais,David Koepp
61729,12 Rounds,Action,John Cena,Renny Harlin
70361,Let Me In,Drama,Kodi Smit-McPhee,Matt Reeves
80831,3 Ninjas Kick Back,Adventure,Victor Wong,Charles T. Kanganis
4749,Be Kind Rewind,Drama,Jack Black,Michel Gondry
55830,Deconstructing Harry,Comedy,Woody Allen,Woody Allen
1701,Three to Tango,Comedy,Matthew Perry,Damon Santostefano
2978,We're No Angels,Comedy,Robert De Niro,Neil Jordan
2264,Everyone Says I Love You,Music,Drew Barrymore,Woody Allen
1057,Death Sentence,Action,Kevin Bacon,James Wan
54787,Everybody's Fine,Drama,Robert De Niro,Kirk Jones
72741,Code Name: The Cleaner,Action,Cedric the Entertainer,Les Mayfield
50153,Connie and Carla,Comedy,Nia Vardalos,Michael Lembeck
7437,Sweet Charity,Comedy,Shirley MacLaine,Bob Fosse
6245,Inherent Vice,Comedy,Joaquin Phoenix,Paul Thomas Anderson
116799,Doogal,Family,Daniel Tay,Frank Passingham
43926,Battle of the Year,Music,Josh Holloway,Benson Lee
105086,Willard,Horror,Crispin Glover,Glen Morgan
6220,Strange Wilderness,Comedy,Steve Zahn,Fred Wolf
57536,Topsy-Turvy,Comedy,Allan Corduner,Mike Leigh
3163,Chasing Mavericks,Drama,Gerard Butler,Curtis Hanson
97832,Alone in the Dark,Action,Christian Slater,Uwe Boll
5918,Bandslam,Comedy,Vanessa Hudgens,Todd Graff
70643,Birth,Drama,Nicole Kidman,Jonathan Glazer
8959,A Most Violent Year,Crime,Oscar Isaac,J.C. Chandor
118898,Passchendaele,Drama,Paul Gross,Paul Gross
66015,Flash of Genius,Drama,Aaron Abrams,Marc Abraham
62577,"Synecdoche, New York",Drama,Philip Seymour Hoffman,Charlie Kaufman
62511,Can't Stop the Music,Comedy,Alex Briley,Nancy Walker
4831,Marci X,Comedy,Lisa Kudrow,Richard Benjamin
6685,Equilibrium,Action,Christian Bale,Kurt Wimmer
5903,By the Sea,Drama,Angelina Jolie,Angelina Jolie
116092,All Good Things,Drama,Kirsten Dunst,Andrew Jarecki
82378,Rapa Nui,Adventure,Jason Scott Lee,Kevin Reynolds
8585,People I Know,Drama,Al Pacino,Daniel Algrant
6330,Dances with Wolves,Adventure,Kevin Costner,Kevin Costner
590,Bad Teacher,Comedy,Cameron Diaz,Jake Kasdan
87485,Sea of Love,Drama,Al Pacino,Harold Becker
4661,Scream,Crime,David Arquette,Wes Craven
1407,Back to the Future,Adventure,Michael J. Fox,Robert Zemeckis
1270,House on Haunted Hill,Horror,Geoffrey Rush,William Malone
2519,Just Married,Comedy,Ashton Kutcher,Shawn Levy
6006,Thomas and the Magic Railroad,Animation,Alec Baldwin,Britt Allcroft
3820,Sex Drive,Comedy,Josh Zuckerman,Sean Anders
63479,Leap Year,Romance,Amy Adams,Anand Tucker
73319,Take Me Home Tonight,Comedy,Topher Grace,Michael Dowse
84950,Won't Back Down,Drama,Viola Davis,Daniel Barnz
97986,Joe Dirt,Mystery,David Spade,Dennie Gordon
4247,The Butterfly Effect,Science Fiction,Ashton Kutcher,Eric Bress
7254,Crank,Action,Jason Statham,Brian Taylor
47200,Living Out Loud,Comedy,Holly Hunter,Richard LaGravenese
2331,Just Wright,Comedy,Queen Latifah,Sanaa Hamri
105715,Rachel Getting Married,Drama,Anne Hathaway,Jonathan Demme
62344,Girl with a Pearl Earring,Drama,Scarlett Johansson,Peter Webber
7151,Sorority Boys,Comedy,Barry Watson,Wallace Wolodarsky
5255,About Time,Comedy,Domhnall Gleeson,Richard Curtis
104374,Arbitrage,Drama,Richard Gere,Nicholas Jarecki
96751,Project Almanac,Science Fiction,Jonny Weston,Dean Israelite
127096,Cadillac Records,Drama,Adrien Brody,Darnell Martin
64229,Screwed,Action,Norm Macdonald,Scott Alexander
3596,Fortress,Action,Christopher Lambert,Stuart Gordon
26819,For Your Consideration,Comedy,Catherine O'Hara,Christopher Guest
49220,Celebrity,Drama,Kenneth Branagh,Woody Allen
2356,From Justin to Kelly,Comedy,Kelly Clarkson,Robert Iscove
6483,Girl 6,Comedy,Theresa Randle,Spike Lee
639,In the Cut,Mystery,Meg Ryan,Jane Campion
6885,Two Lovers,Drama,Joaquin Phoenix,James Gray
66200,Last Orders,Comedy,Michael Caine,Fred Schepisi
5112,Ravenous,Comedy,Guy Pearce,Antonia Bird
2560,Stoker,Drama,Mia Wasikowska,Park Chan-wook
101088,Married Life,Crime,Chris Cooper,Ira Sachs
58494,Duma,Adventure,Alex Michaeletos,Carroll Ballard
35015,Ondine,Drama,Colin Farrell,Neil Jordan
74488,Welcome to Collinwood,Comedy,William H. Macy,Anthony Russo
5636,Critical Care,Comedy,James Spader,Sidney Lumet
1677,Darling Companion,Drama,Diane Keaton,Lawrence Kasdan
103978,Trade,Drama,Kevin Kline,Marco Kreuzpaintner
57393,Breakfast of Champions,Comedy,Bruce Willis,Alan Rudolph
2507,Cypher,Thriller,Jeremy Northam,Vincenzo Natali
7827,Space Battleship Yamato,Science Fiction,Hiroyuki Ikeuchi,Takashi Yamazaki
93610,5 Days of War,War,Rupert Friend,Renny Harlin
94998,Triangle,Horror,Melissa George,Christopher Smith
74228,Snatch,Thriller,Jason Statham,Guy Ritchie
4011,Pet Sematary,Drama,Dale Midkiff,Mary Lambert
2513,Gremlins,Fantasy,Zach Galligan,Joe Dante
2003,Doctor Zhivago,Drama,Omar Sharif,David Lean
2067,Trash,Adventure,Rickson Tevez,Stephen Daldry
76085,High School Musical 3: Senior Year,Comedy,Zac Efron,Kenny Ortega
62912,Jackass Number Two,Action,Johnny Knoxville,Jeff Tremaine
48322,My Cousin Vinny,Comedy,Joe Pesci,Jonathan Lynn
2302,If I Stay,Drama,Chloë Grace Moretz,R.J. Cutler
113604,Drive Hard,Action,Thomas Jane,Brian Trenchard-Smith
116419,Major League,Comedy,Tom Berenger,David S. Ward
4623,St. Trinian's,Comedy,Talulah Riley,Barnaby Thompson
60141,Phone Booth,Thriller,Colin Farrell,Joel Schumacher
6281,Dead Man Walking,Drama,Susan Sarandon,Tim Robbins
36,Cruel Intentions,Drama,Sarah Michelle Gellar,Roger Kumble
2541,Saw VI,Horror,Tobin Bell,Kevin Greutert
72129,History of the World: Part I,Comedy,Mel Brooks,Mel Brooks
2301,Corky Romano,Action,Chris Kattan,Rob Pritts
4845,Raising Cain,Drama,John Lithgow,Brian De Palma
7636,F.I.S.T.,Drama,Sylvester Stallone,Norman Jewison
48704,Invaders from Mars,Science Fiction,Karen Black,Tobe Hooper
5983,Brooklyn,Drama,Saoirse Ronan,John Crowley
127108,Barry Lyndon,Drama,Ryan O'Neal,Stanley Kubrick
2730,Out Cold,Comedy,Jason London,Brendan Malloy
4900,Quartet,Drama,Maggie Smith,Dustin Hoffman
7339,Tomcats,Comedy,Jerry O'Connell,Gregory Poirier
4233,Frailty,Drama,Bill Paxton,Bill Paxton
5294,Kinsey,Drama,Liam Neeson,Bill Condon
8966,Army of Darkness,Fantasy,Bruce Campbell,Sam Raimi
1215,Slackers,Comedy,Jason Segel,Dewey Nicks
5080,What's Eating Gilbert Grape,Romance,Johnny Depp,Lasse Hallström
337,Vera Drake,Crime,Imelda Staunton,Mike Leigh
8951,Inside Llewyn Davis,Drama,Oscar Isaac,Joel Coen
106766,Return to the Blue Lagoon,Drama,Milla Jovovich,William A. Graham
5841,Romance & Cigarettes,Comedy,James Gandolfini,John Turturro
40342,Copying Beethoven,Drama,Ed Harris,Agnieszka Holland
52356,Brighton Rock,Drama,Andy Serkis,Rowan Joffe
54833,Saw V,Horror,Tobin Bell,David Hackl
63436,LOL,Drama,Miley Cyrus,Lisa Azuelos
57236,Jindabyne,Crime,Laura Linney,Ray Lawrence
52005,Darkness,Horror,Anna Paquin,Jaume Balagueró
27434,2001: A Space Odyssey,Science Fiction,Keir Dullea,Stanley Kubrick
924,E.T. the Extra-Terrestrial,Science Fiction,Henry Thomas,Steven Spielberg
1097,In the Land of Women,Romance,Meg Ryan,Jon Kasdan
52668,There Goes My Baby,Drama,Dermot Mulroney,Floyd Mutrux
6847,September Dawn,Drama,Jon Voight,Christopher Cain
54783,Good Will Hunting,Drama,Robin Williams,Gus Van Sant
1704,Saw III,Horror,Tobin Bell,Darren Lynn Bousman
48877,Stripes,Action,Bill Murray,Ivan Reitman
1663,Bring It On,Comedy,Kirsten Dunst,Peyton Reed
3882,She's All That,Comedy,Freddie Prinze Jr.,Robert Iscove
2485,Saw IV,Horror,Tobin Bell,Darren Lynn Bousman
55577,White Noise,Drama,Michael Keaton,Geoffrey Sax
30894,Happy Gilmore,Comedy,Adam Sandler,Dennis Dugan
104,Jeepers Creepers,Horror,Gina Philips,Victor Salva
4744,Bill & Ted's Excellent Adventure,Adventure,Keanu Reeves,Stephen Herek
4571,Oliver!,Drama,Ron Moody,Carol Reed
1951,Recess: School's Out,Science Fiction,Rickey D'Shon Collins,Chuck Sheetz
4154,Mad Max Beyond Thunderdome,Action,Mel Gibson,George Miller
3704,Commando,Action,Arnold Schwarzenegger,Mark L. Lester
6664,The Boy,Horror,Lauren Cohan,William Brent Bell
130462,Devil,Horror,Chris Messina,John Erick Dowdle
80846,Friday After Next,Comedy,Ice Cube,Marcus Raboy
5874,Nick and Norah's Infinite Playlist,Comedy,Michael Cera,Peter Sollett
62155,Dogma,Fantasy,Ben Affleck,Kevin Smith
3052,Twilight Zone: The Movie,Drama,Albert Brooks,Steven Spielberg
26492,Road House,Action,Patrick Swayze,Rowdy Herrington
4654,Swimfan,Drama,Jesse Bradford,John Polson
5564,Employee of the Month,Comedy,Dane Cook,Greg Coolidge
31445,Can't Hardly Wait,Comedy,Jennifer Love Hewitt,Deborah Kaplan
1895,Pete's Dragon,Adventure,Bryce Dallas Howard,David Lowery
1030,Sparkle,Drama,Whitney Houston,Salim Akil
96849,Valentine,Horror,Denise Richards,Jamie Blanks
4143,Sugar Hill,Drama,Wesley Snipes,Leon Ichaso
6055,Invasion U.S.A.,Action,Chuck Norris,Joseph Zito
4949,Roll Bounce,Comedy,Nick Cannon,Malcolm D. Lee
37844,Rushmore,Comedy,Jason Schwartzman,Wes Anderson
2395,Skyline,Science Fiction,Eric Balfour,Colin Strause
82095,The Second Best Exotic Marigold Hotel,Drama,Dev Patel,John Madden
129428,Kit Kittredge: An American Girl,Comedy,Abigail Breslin,Patricia Rozema
60289,Mo' Better Blues,Drama,Denzel Washington,Spike Lee
3425,Kung Pow: Enter the Fist,Action,Hui Lou Chen,Steve Oedekerk
5047,Tremors,Action,Kevin Bacon,Ron Underwood
6659,Wrong Turn,Horror,Desmond Harrington,Rob Schmidt
6379,Mud,Drama,Matthew McConaughey,Jeff Nichols
102194,Reno 911!: Miami,Action,Lennie Loftin,Ben Garant
51088,One Direction: This Is Us,Documentary,Harry Styles,Morgan Spurlock
104728,Hey Arnold! The Movie,Animation,Spencer Klein,Tuck Tucker
5448,My Week with Marilyn,Drama,Michelle Williams,Simon Curtis
91134,Love Jones,Comedy,Larenz Tate,Theodore Witcher
1477,End of the Spear,Adventure,Louie Leonardo,Jim Hanon
46919,Get Over It,Comedy,Kirsten Dunst,Tommy O'Haver
1142,Office Space,Comedy,Ron Livingston,Mike Judge
2502,Drop Dead Gorgeous,Comedy,Kirsten Dunst,Michael Patrick Jann
2718,Big Eyes,Drama,Amy Adams,Tim Burton
118985,Very Bad Things,Comedy,Jon Favreau,Peter Berg
2387,Sleepover,Comedy,Alexa PenaVega,Joe Nussbaum
1115,Body Double,Crime,Craig Wasson,Brian De Palma
7616,MacGruber,Action,Will Forte,Jorma Taccone
77667,Dirty Pretty Things,Crime,Chiwetel Ejiofor,Stephen Frears
6552,Movie 43,Comedy,Anna Faris,Griffin Dunne
100083,Over Her Dead Body,Comedy,Eva Longoria,Jeff Lowell
57538,Seeking a Friend for the End of the World,Comedy,Steve Carell,Lorene Scafaria
95309,Cedar Rapids,Comedy,Anne Heche,Miguel Arteta
84615,American History X,Drama,Edward Norton,Tony Kaye
2329,Teacher's Pet,Animation,Nathan Lane,Timothy Bjorklund
7174,Deuces Wild,Action,Stephen Dorff,Scott Kalvert
5347,Bad Words,Comedy,Jason Bateman,Jason Bateman
109895,Heartbeeps,Comedy,Andy Kaufman,Allan Arkush
5756,Black or White,Drama,Kevin Costner,Mike Binder
117861,On the Line,Comedy,Lance Bass,Eric Bross
4875,Rescue Dawn,Adventure,Christian Bale,Werner Herzog
53550,"Jeff, Who Lives at Home",Drama,Jason Segel,Jay Duplass
93512,Romeo Is Bleeding,Action,Gary Oldman,Peter Medak
521,Crash,Drama,Sandra Bullock,Paul Haggis
1483,Malone,Action,Burt Reynolds,Harley Cokeliss
26600,Peaceful Warrior,Drama,Scott Mechlowicz,Victor Salva
45503,Bucky Larson: Born to Be a Star,Comedy,Nick Swardson,Tom Brady
92448,Bamboozled,Comedy,Damon Wayans,Spike Lee
3943,The Forest,Horror,Natalie Dormer,Jason Zada
120118,Sphinx,Adventure,Lesley-Anne Down,Franklin J. Schaffner
5860,Gun Shy,Action,Sandra Bullock,Eric Blakeney
3276,Nicholas Nickleby,Adventure,Charlie Hunnam,Douglas McGrath
5994,Killer Joe,Crime,Matthew McConaughey,William Friedkin
95761,Owning Mahowny,Crime,Philip Seymour Hoffman,Richard Kwietniowski
6337,My Blueberry Nights,Drama,Norah Jones,Wong Kar-wai
56389,Illuminata,Drama,John Turturro,John Turturro
2767,Swept Away,Comedy,Madonna,Guy Ritchie
5675,"War, Inc.",Action,John Cusack,Joshua Seftel
59594,Rosewater,Drama,Gael García Bernal,Jon Stewart
116841,Coriolanus,Drama,Gerard Butler,Ralph Fiennes
91571,Imaginary Heroes,Comedy,Sigourney Weaver,Dan Harris
31114,High Heels and Low Lifes,Action,Minnie Driver,Mel Smith
4879,World's Greatest Dad,Comedy,Robin Williams,Bobcat Goldthwait
71429,Severance,Horror,Danny Dyer,Christopher Smith
47937,Edmond,Drama,William H. Macy,Stuart Gordon
46572,Welcome to the Rileys,Drama,Kristen Stewart,Jake Scott
84242,Police Academy: Mission to Moscow,Comedy,George Gaynes,Alan Metter
8387,Blood Done Sign My Name,Drama,Natalie Alyn Lind,Jeb Stuart
74595,Elsa & Fred,Comedy,Shirley MacLaine,Michael Radford
122932,The Open Road,Comedy,Justin Timberlake,Michael Meredith
126957,Motherhood,Comedy,Uma Thurman,Katherine Dieckmann
74647,Blonde Ambition,Comedy,Jessica Simpson,Scott Marshall Smith
57426,Eulogy,Comedy,Hank Azaria,Michael Clancy
8918,White Noise 2: The Light,Thriller,Nathan Fillion,Patrick Lussier
51569,Fifty Dead Men Walking,Action,Ben Kingsley,Kari Skogland
71691,Adam Resurrected,Drama,Jeff Goldblum,Paul Schrader
118258,Gunless,Drama,Sienna Guillory,William Phillips
77818,Adventureland,Comedy,Jesse Eisenberg,Greg Mottola
67734,Next Friday,Comedy,Ice Cube,Steve Carr
3177,American Heist,Action,Hayden Christensen,Sarik Andreasyan
126420,You Only Live Twice,Action,Sean Connery,Lewis Gilbert
7569,Plastic,Drama,Ed Speleers,Julian Gilbey
115151,Amour,Drama,Emmanuelle Riva,Michael Haneke
98056,Poltergeist III,Horror,Tom Skerritt,Gary Sherman
1996,Volver,Comedy,Penélope Cruz,Pedro Almodóvar
44694,Heavy Metal,Animation,Rodger Bumpass,Gerald Potterton
610,Gentlemen Broncos,Action,Michael Angarano,Jared Hess
72224,Richard III,Drama,Ian McKellen,Richard Loncraine
41,Kites,Drama,Hrithik Roshan,Anurag Basu
112909,Melancholia,Drama,Kirsten Dunst,Lars von Trier
86320,Red Dog,Drama,Josh Lucas,Kriv Stenders
